"","x","y","Cell_class"
"5062",2683.753713,3549.783619,"Inhibitory"
"5063",2686.863824,3443.446974,"Inhibitory"
"5064",2705.709214,3489.873344,"Inhibitory"
"5065",2709.301711,3443.213064,"Inhibitory"
"5066",2711.146727,3401.404527,"Astrocyte"
"5067",2714.69971,3532.648524,"Inhibitory"
"5068",2716.542744,3542.951976,"Inhibitory"
"5069",2718.612913,3390.138861,"Inhibitory"
"5070",2545.435872,3412.576432,"Inhibitory"
"5072",2569.162401,3493.003217,"Astrocyte"
"5073",2577.343477,3491.044198,"Inhibitory"
"5074",2596.763562,3403.272951,"Inhibitory"
"5076",2652.078525,3480.659371,"Inhibitory"
"5077",2683.680142,3543.420141,"Inhibitory"
"5078",2548.495361,3512.017333,"Inhibitory"
"5082",2554.041772,3460.019967,"Endothelial 1"
"5084",2604.94413,3434.262475,"Excitatory"
"5085",2621.592875,3395.327691,"Inhibitory"
"5086",2658.825886,3414.279681,"Inhibitory"
"5088",2537.987843,3722.30265,"Inhibitory"
"5089",2542.683219,3757.743674,"Inhibitory"
"5090",2549.144554,3715.132006,"Inhibitory"
"5091",2561.088112,3755.95466,"Inhibitory"
"5092",2561.644759,3645.074365,"Inhibitory"
"5093",2563.219611,3668.128817,"OD Immature 1"
"5094",2568.744484,3619.769944,"OD Immature 1"
"5095",2580.785773,3661.31871,"Inhibitory"
"5096",2577.678408,3599.57127,"Inhibitory"
"5098",2586.950391,3701.341534,"Inhibitory"
"5099",2589.075556,3602.483616,"Inhibitory"
"5100",2607.090196,3631.961294,"Inhibitory"
"5101",2606.783935,3605.24832,"Astrocyte"
"5102",2612.263885,3719.688794,"Inhibitory"
"5103",2610.244653,3695.319202,"Astrocyte"
"5104",2613.301665,3745.844819,"Inhibitory"
"5105",2617.325954,3686.251722,"Inhibitory"
"5106",2620.657128,3590.814047,"Endothelial 1"
"5107",2622.504193,3716.863245,"Inhibitory"
"5108",2631.871034,3692.633886,"Inhibitory"
"5109",2630.429936,3719.52587,"Inhibitory"
"5110",2638.885259,3735.936321,"Inhibitory"
"5111",2650.501713,3699.846221,"Inhibitory"
"5112",2653.167282,3620.411568,"Astrocyte"
"5113",2654.543887,3692.298312,"Excitatory"
"5115",2656.069703,3626.016555,"Inhibitory"
"5116",2658.387368,3654.281161,"Inhibitory"
"5117",2666.733644,3682.473805,"Astrocyte"
"5118",2674.336746,3688.509674,"Excitatory"
"5119",2678.086868,3604.220214,"Inhibitory"
"5120",2678.498368,3721.688377,"Inhibitory"
"5121",2686.251037,3649.956967,"Inhibitory"
"5122",2689.511739,3758.643948,"Inhibitory"
"5123",2695.344555,3601.849347,"Inhibitory"
"5124",2702.359885,3656.368543,"Endothelial 1"
"5125",2702.634101,3675.231298,"Inhibitory"
"5126",2708.648931,3747.476969,"Endothelial 1"
"5127",2712.476568,3718.350678,"Inhibitory"
"5128",2711.351288,3604.41622,"Endothelial 3"
"5129",2711.716664,3619.676527,"Astrocyte"
"5130",2720.354182,3762.133463,"OD Mature 2"
"5131",2546.496101,3665.256286,"Inhibitory"
"5132",2552.925256,3765.113797,"Inhibitory"
"5133",2563.225253,3700.500504,"Astrocyte"
"5134",2578.33786,3768.898014,"Endothelial 1"
"5135",2588.663433,3748.03608,"Inhibitory"
"5136",2594.459589,3658.021441,"Inhibitory"
"5137",2619.353903,3670.88671,"Inhibitory"
"5138",2638.326203,3764.002275,"Inhibitory"
"5139",2647.647324,3666.879475,"Inhibitory"
"5140",2668.776277,3751.525758,"Inhibitory"
"5141",2684.337662,3744.861295,"Inhibitory"
"5142",2688.341054,3639.345368,"Astrocyte"
"5143",2704.332552,3722.65924,"OD Immature 1"
"5144",2709.966925,3731.544551,"Endothelial 3"
"5145",2562.865782,3732.765167,"Inhibitory"
"5146",2577.785449,3725.019021,"Inhibitory"
"5147",2603.952564,3749.722811,"Inhibitory"
"5148",2626.493678,3764.319291,"Inhibitory"
"5149",2636.93796,3668.572847,"OD Immature 1"
"5150",2666.505638,3740.503718,"Astrocyte"
"5151",2721.427694,3748.509485,"Excitatory"
"5153",2607.819059,3759.518666,"OD Mature 2"
"5154",2625.85628,3687.297568,"Endothelial 1"
"5155",2627.655396,3648.773548,"Inhibitory"
"5156",2713.22162,3681.02943,"Inhibitory"
"5157",2534.87981,3797.616285,"OD Immature 1"
"5158",2539.365459,3958.074454,"Inhibitory"
"5160",2546.494769,3870.883157,"Inhibitory"
"5161",2548.353722,3945.329685,"Inhibitory"
"5162",2552.864546,3810.076449,"Inhibitory"
"5163",2553.297421,3892.880117,"Endothelial 1"
"5164",2555.962853,3946.057883,"Inhibitory"
"5165",2562.218328,3829.722598,"Inhibitory"
"5167",2569.667786,3863.565825,"Endothelial 1"
"5168",2576.074578,3942.002868,"Inhibitory"
"5169",2580.743057,3966.801424,"Inhibitory"
"5170",2578.843564,3911.646439,"Inhibitory"
"5171",2585.114668,3822.999401,"Inhibitory"
"5172",2584.278672,3955.293898,"Excitatory"
"5173",2595.180844,3833.238831,"Inhibitory"
"5175",2599.133609,3939.162946,"Inhibitory"
"5176",2607.515832,3806.03593,"Inhibitory"
"5177",2606.756363,3917.312125,"Inhibitory"
"5179",2609.564285,3876.05955,"Inhibitory"
"5180",2609.34928,3827.904302,"Inhibitory"
"5181",2613.756116,3939.123663,"Inhibitory"
"5182",2628.115983,3902.498726,"Inhibitory"
"5183",2631.606181,3819.388803,"Inhibitory"
"5184",2635.714958,3884.462732,"Inhibitory"
"5185",2643.377929,3894.441696,"Endothelial 1"
"5186",2643.633915,3905.203203,"Inhibitory"
"5187",2645.31356,3843.6071,"OD Mature 1"
"5188",2645.969751,3803.418947,"OD Immature 1"
"5189",2648.660186,3936.522532,"Inhibitory"
"5190",2653.274439,3814.477625,"OD Immature 1"
"5191",2660.064559,3897.038769,"Inhibitory"
"5192",2659.283386,3932.138755,"Inhibitory"
"5193",2667.972534,3915.114608,"Astrocyte"
"5194",2677.171936,3949.574287,"Astrocyte"
"5195",2678.702032,3896.423014,"Inhibitory"
"5196",2679.714962,3880.189148,"Inhibitory"
"5197",2684.039569,3825.583605,"Inhibitory"
"5198",2688.705848,3860.065283,"Inhibitory"
"5199",2695.571489,3849.301662,"Inhibitory"
"5200",2701.398419,3971.677353,"Astrocyte"
"5201",2707.371548,3841.268039,"Inhibitory"
"5202",2712.194661,3940.283815,"Excitatory"
"5203",2710.373647,3826.11005,"Inhibitory"
"5204",2717.191918,3934.094494,"Astrocyte"
"5205",2543.530709,3850.849322,"Astrocyte"
"5206",2577.96446,3928.978807,"Inhibitory"
"5208",2625.003197,3919.796727,"Inhibitory"
"5209",2652.09781,3957.091552,"Inhibitory"
"5210",2664.574672,3852.028475,"Inhibitory"
"5211",2664.713673,3838.632535,"Endothelial 1"
"5212",2669.252794,3809.997945,"Astrocyte"
"5213",2685.593912,3914.605416,"Inhibitory"
"5214",2698.913665,3888.658583,"Inhibitory"
"5215",2555.296492,3788.010691,"Astrocyte"
"5216",2580.612501,3905.071962,"Astrocyte"
"5218",2622.897879,3970.066796,"Endothelial 1"
"5219",2626.876506,3864.022063,"Inhibitory"
"5220",2604.565487,3853.572929,"Inhibitory"
"5221",2551.554819,3847.337938,"Astrocyte"
"5222",2563.095506,3958.90208,"Inhibitory"
"5223",2568.697363,3842.960591,"Inhibitory"
"5224",2534.323057,4062.551316,"Astrocyte"
"5225",2535.361917,4040.419692,"Inhibitory"
"5226",2537.387249,4013.119322,"Inhibitory"
"5227",2542.694159,4153.501741,"OD Mature 2"
"5228",2551.072928,3994.190429,"Inhibitory"
"5229",2553.768214,4111.916272,"Excitatory"
"5230",2561.204207,4145.340907,"OD Mature 2"
"5231",2562.843943,4020.125209,"Inhibitory"
"5232",2565.399451,4125.603467,"Excitatory"
"5233",2566.847477,4043.790342,"Astrocyte"
"5235",2580.361047,4150.536157,"OD Mature 2"
"5236",2579.468411,4004.347439,"Microglia"
"5237",2583.405227,4032.55303,"Inhibitory"
"5238",2601.708221,4121.147152,"Excitatory"
"5239",2603.020557,4039.516385,"Inhibitory"
"5240",2602.770271,4008.334968,"Inhibitory"
"5241",2610.562872,4094.34973,"Inhibitory"
"5242",2616.831187,4027.2253,"Inhibitory"
"5243",2618.206415,4157.501633,"OD Mature 2"
"5244",2623.045137,4113.147022,"Inhibitory"
"5247",2641.072721,4167.45392,"OD Mature 1"
"5248",2645.820881,4010.179754,"Inhibitory"
"5249",2646.245645,4114.417894,"Excitatory"
"5251",2653.711317,4065.304872,"Inhibitory"
"5252",2661.34512,4001.69771,"Inhibitory"
"5253",2660.92454,4167.477739,"OD Mature 2"
"5254",2663.048486,4119.042219,"Endothelial 1"
"5255",2670.753327,4099.301054,"Inhibitory"
"5256",2670.490139,4168.633259,"OD Mature 2"
"5257",2675.740357,4054.014723,"Inhibitory"
"5259",2679.675887,4080.316891,"Inhibitory"
"5260",2694.044292,4051.737526,"Inhibitory"
"5261",2698.643085,4084.582028,"Excitatory"
"5262",2704.560364,4009.49586,"Inhibitory"
"5263",2705.666978,4058.892948,"OD Immature 1"
"5264",2706.804481,4001.171982,"Excitatory"
"5265",2709.528317,4122.501731,"Excitatory"
"5266",2710.733683,4065.374426,"Inhibitory"
"5268",2719.392192,4144.443277,"OD Mature 1"
"5269",2722.524883,4021.347663,"Inhibitory"
"5270",2723.420724,4108.960181,"OD Mature 2"
"5271",2537.649802,4114.291582,"Astrocyte"
"5272",2548.851377,4023.31821,"Inhibitory"
"5273",2556.922781,4064.385949,"Inhibitory"
"5274",2570.353258,3984.741704,"Inhibitory"
"5275",2609.043771,4076.525323,"Astrocyte"
"5276",2631.487672,4128.477725,"Excitatory"
"5277",2639.962539,3991.377049,"Inhibitory"
"5278",2643.20719,4085.910092,"Endothelial 1"
"5279",2684.481933,4113.420501,"OD Mature 2"
"5280",2690.56433,4021.224101,"Inhibitory"
"5281",2691.176825,4137.900399,"OD Mature 2"
"5282",2592.333329,4044.405054,"Inhibitory"
"5283",2600.289608,4024.742368,"Excitatory"
"5284",2602.883722,4067.718318,"Inhibitory"
"5285",2609.569634,4113.575291,"Excitatory"
"5286",2626.38994,3999.644641,"Inhibitory"
"5287",2661.043073,4147.258321,"OD Mature 2"
"5289",2669.641341,4022.521939,"Inhibitory"
"5290",2690.062899,4032.856165,"Inhibitory"
"5291",2710.848235,4136.108903,"Astrocyte"
"5292",2543.191111,4000.500349,"Inhibitory"
"5293",2607.776008,4058.30883,"Microglia"
"5294",2642.222585,4046.057063,"Inhibitory"
"5295",2681.565258,4009.125494,"Inhibitory"
"5297",2693.640651,3992.766175,"Inhibitory"
"5298",2701.564114,4078.686234,"Inhibitory"
"5299",979.5235279,2577.777718,"Astrocyte"
"5300",1122.967532,2490.26028,"Pericytes"
"5302",941.5536369,2773.617925,"Inhibitory"
"5303",1127.607085,2676.393781,"Inhibitory"
"5304",1126.141125,2754.489181,"Astrocyte"
"5305",938.1972249,2826.741104,"Inhibitory"
"5306",1075.028216,2973.029563,"Inhibitory"
"5309",1129.147375,2846.388824,"OD Mature 1"
"5310",1129.103185,2810.763022,"Astrocyte"
"5311",987.2541928,2972.157712,"Endothelial 1"
"5312",1048.036637,2972.005899,"Endothelial 2"
"5313",986.1894486,3177.482507,"Inhibitory"
"5314",1035.173674,3177.204713,"Inhibitory"
"5315",1129.198766,3000.06513,"Inhibitory"
"5316",994.2878632,3173.879864,"Astrocyte"
"5317",1123.763647,3254.109928,"OD Immature 1"
"5318",1124.688688,3232.992817,"OD Mature 2"
"5319",1009.736229,3377.136604,"Inhibitory"
"5320",936.9721421,3447.656189,"OD Immature 1"
"5321",992.1143109,3569.394638,"Inhibitory"
"5322",992.7666162,3577.19337,"Endothelial 1"
"5323",1127.662821,3558.171026,"Inhibitory"
"5324",1102.651811,3576.919378,"Inhibitory"
"5325",1076.544222,3777.994891,"Inhibitory"
"5326",1117.990845,3776.859359,"Astrocyte"
"5327",1130.280154,3680.027653,"Inhibitory"
"5328",978.2213341,3775.735765,"Inhibitory"
"5331",1062.301722,3968.233348,"Astrocyte"
"5332",1128.206666,3967.454155,"Inhibitory"
"5333",931.3435457,3801.304256,"Inhibitory"
"5334",1018.75527,3979.81955,"Inhibitory"
"5335",1127.672307,4107.233436,"OD Mature 1"
"5337",938.7403797,4087.541105,"Inhibitory"
"5338",1127.234962,4056.82796,"Inhibitory"
"5339",1196.273656,4173.902714,"Excitatory"
"5340",1326.665313,4083.93792,"OD Mature 1"
"5341",1131.507547,4014.83892,"Inhibitory"
"5342",1133.81877,3899.822478,"Excitatory"
"5343",1145.383443,3785.876889,"Inhibitory"
"5344",1284.175709,3777.126958,"OD Immature 1"
"5345",1179.792077,3778.355148,"OD Mature 2"
"5346",1329.580867,3900.755151,"OD Mature 2"
"5347",1260.196377,3776.754521,"Inhibitory"
"5348",1171.69266,3778.205215,"Inhibitory"
"5349",1202.500057,3578.766813,"Inhibitory"
"5350",1260.871316,3576.561405,"Excitatory"
"5351",1197.697175,3379.976353,"Inhibitory"
"5352",1330.71815,3396.886616,"Inhibitory"
"5353",1318.351014,3443.633258,"Excitatory"
"5354",1240.486218,3179.824383,"Astrocyte"
"5355",1318.219968,3177.261745,"Inhibitory"
"5356",1330.853255,3327.378746,"Inhibitory"
"5357",1330.126065,3020.301589,"Excitatory"
"5358",1327.984539,3164.407825,"Inhibitory"
"5359",1163.844667,2971.151072,"Inhibitory"
"5360",1165.183142,2779.211079,"Excitatory"
"5362",1249.406032,2778.832572,"Inhibitory"
"5364",1328.910913,2702.306184,"Excitatory"
"5365",1330.639315,2738.923193,"Excitatory"
"5366",1331.917515,2564.190425,"Astrocyte"
"5367",1371.317809,2583.595155,"Astrocyte"
"5368",1528.75559,2588.932203,"Inhibitory"
"5369",1529.496974,2726.823472,"Inhibitory"
"5370",1442.594771,2771.319941,"Excitatory"
"5371",1335.136874,2816.607343,"OD Mature 2"
"5372",1336.404185,2863.841349,"Astrocyte"
"5373",1413.873796,2979.327058,"Inhibitory"
"5374",1443.260677,2977.99868,"Ependymal"
"5375",1446.069908,2782.164479,"Endothelial 3"
"5376",1525.894712,2850.913628,"Excitatory"
"5377",1525.269856,2813.734444,"Inhibitory"
"5378",1522.357933,2955.188043,"Excitatory"
"5380",1526.762445,3101.826118,"Excitatory"
"5381",1531.316881,3064.523534,"Endothelial 3"
"5382",1482.099023,3181.347292,"Inhibitory"
"5383",1527.088433,3020.272726,"Astrocyte"
"5384",1527.670922,3030.588123,"Excitatory"
"5385",1530.099435,3127.282717,"Excitatory"
"5386",1445.198128,3173.098519,"Inhibitory"
"5387",1507.827163,3179.387605,"Inhibitory"
"5388",1334.654908,3217.732093,"Inhibitory"
"5389",1431.090369,3374.855067,"Inhibitory"
"5390",1463.212424,3185.47167,"Excitatory"
"5391",1527.3433,3357.101358,"Inhibitory"
"5392",1340.811961,3370.265701,"Inhibitory"
"5393",1527.318518,3252.730002,"Inhibitory"
"5394",1337.890096,3227.983981,"Inhibitory"
"5395",1364.767769,3577.723293,"Inhibitory"
"5396",1499.539006,3578.325312,"Astrocyte"
"5397",1527.383716,3528.827877,"Inhibitory"
"5398",1528.69412,3463.161557,"Endothelial 1"
"5399",1529.235405,3543.999796,"Astrocyte"
"5400",1525.233625,3510.301721,"Inhibitory"
"5401",1334.922419,3567.479181,"Inhibitory"
"5402",1492.578006,3572.58397,"Endothelial 1"
"5403",1528.662631,3492.826887,"Excitatory"
"5404",1409.093171,3779.278038,"Astrocyte"
"5405",1433.87541,3780.788525,"Inhibitory"
"5406",1521.528307,3590.954191,"Inhibitory"
"5407",1347.696578,3582.843456,"Inhibitory"
"5408",1333.384562,3746.586656,"Astrocyte"
"5409",1529.100957,3747.684926,"Inhibitory"
"5410",1356.79622,3972.834901,"Endothelial 3"
"5411",1396.662529,3978.024513,"Excitatory"
"5413",1468.63482,3966.819182,"Excitatory"
"5415",1527.808652,3944.872171,"OD Mature 1"
"5416",1530.40873,3960.754048,"Excitatory"
"5417",1525.913132,3839.279149,"Astrocyte"
"5418",1526.578351,4025.565983,"Excitatory"
"5419",1527.502296,4112.477383,"Excitatory"
"5420",1529.17432,4087.945998,"Endothelial 3"
"5421",1542.047707,4171.948063,"Excitatory"
"5422",1632.635378,3986.553305,"Astrocyte"
"5423",1726.086662,4130.871023,"Endothelial 1"
"5424",1734.338295,4105.450275,"Excitatory"
"5425",1733.343261,4089.413431,"Astrocyte"
"5426",1722.064962,4123.565025,"Astrocyte"
"5427",1685.470168,3782.507953,"Astrocyte"
"5428",1725.771764,3787.866219,"Excitatory"
"5429",1725.994551,3804.625957,"Excitatory"
"5430",1715.936671,3577.381733,"Inhibitory"
"5431",1721.43633,3598.168309,"Inhibitory"
"5432",1722.795712,3622.652965,"Inhibitory"
"5433",1729.219955,3649.154449,"Astrocyte"
"5434",1551.78964,3578.785708,"Inhibitory"
"5435",1724.235735,3693.678559,"Excitatory"
"5437",1540.093143,3641.658901,"Inhibitory"
"5438",1548.772189,3375.762184,"Excitatory"
"5439",1731.183143,3558.804984,"Inhibitory"
"5440",1728.254276,3481.064661,"Astrocyte"
"5441",1611.088749,3378.609018,"Inhibitory"
"5442",1531.336324,3414.513077,"OD Mature 2"
"5443",1586.710157,3379.241423,"Inhibitory"
"5444",1572.023978,3190.04827,"Inhibitory"
"5445",1616.669602,3371.101986,"Endothelial 2"
"5446",1699.371511,3179.155574,"Endothelial 3"
"5447",1722.433759,3259.752671,"Excitatory"
"5448",1726.472246,3225.374302,"Inhibitory"
"5449",1727.179152,3196.830018,"Ependymal"
"5450",1726.850681,3316.168268,"Astrocyte"
"5451",1727.17323,3234.751123,"Ependymal"
"5452",1725.09596,3215.680778,"Inhibitory"
"5453",1535.042522,3165.206586,"Excitatory"
"5454",1538.524194,2978.238103,"OD Immature 1"
"5455",1650.800963,2977.951733,"OD Mature 2"
"5456",1721.375291,3029.241929,"Ependymal"
"5457",1727.473544,3144.181953,"Ependymal"
"5459",1733.769708,3095.303516,"Ependymal"
"5460",1735.133928,3055.669184,"Excitatory"
"5461",1726.414732,2937.029132,"Excitatory"
"5462",1727.20451,2861.555292,"Excitatory"
"5463",1728.580211,2923.357378,"Excitatory"
"5464",1730.976949,2953.996518,"Inhibitory"
"5465",1534.286576,2820.964765,"Excitatory"
"5466",1720.880333,2780.886303,"Excitatory"
"5467",1721.958099,2807.002781,"Excitatory"
"5468",1731.180047,2914.054028,"Excitatory"
"5469",1532.090767,2928.509208,"Inhibitory"
"5470",1677.798367,2778.73731,"Endothelial 3"
"5471",1727.895353,2941.573342,"Excitatory"
"5472",1725.883396,2684.5594,"OD Mature 1"
"5473",1727.48273,2770.131265,"Excitatory"
"5474",1729.325511,2741.749475,"Ependymal"
"5475",1810.722356,2779.578789,"Excitatory"
"5476",1926.018248,2697.089698,"Endothelial 1"
"5477",1932.193745,2637.023882,"Inhibitory"
"5478",1932.473784,2585.515908,"Endothelial 2"
"5479",1921.787019,2673.973588,"Excitatory"
"5480",1858.832388,2778.472849,"Endothelial 1"
"5481",1754.135998,2981.263928,"Excitatory"
"5483",1927.361303,2804.818663,"Excitatory"
"5484",1737.375517,2968.13039,"Excitatory"
"5485",1813.012507,2977.792674,"Ependymal"
"5486",1929.729244,2886.519168,"OD Mature 2"
"5487",1746.809372,3174.614962,"Ependymal"
"5488",1811.669395,3172.164898,"Ependymal"
"5489",1815.441275,3178.696634,"Ependymal"
"5490",1828.38954,3177.279873,"Excitatory"
"5491",1850.505706,3176.694704,"Astrocyte"
"5492",1915.185698,3173.842434,"Excitatory"
"5493",1928.923359,3005.032729,"Inhibitory"
"5494",1895.144203,3173.788804,"Inhibitory"
"5495",1793.670516,3378.713174,"Ependymal"
"5496",1810.130966,3379.097024,"Ependymal"
"5497",1922.490129,3303.853323,"Inhibitory"
"5498",1762.832158,3377.043926,"Ependymal"
"5499",1854.186412,3376.367762,"Inhibitory"
"5500",1823.145395,3578.050389,"Ependymal"
"5501",1861.678775,3576.343806,"Inhibitory"
"5502",1902.860242,3580.02954,"Inhibitory"
"5504",1932.831327,3401.401988,"Astrocyte"
"5505",1733.682205,3423.213415,"Astrocyte"
"5506",1753.582744,3384.279916,"Inhibitory"
"5507",1926.85078,3446.323132,"Inhibitory"
"5508",1783.416285,3775.859886,"Excitatory"
"5509",1818.044028,3582.95412,"Ependymal"
"5510",1922.574966,3767.39658,"Inhibitory"
"5511",1927.457221,3674.215728,"Inhibitory"
"5512",1929.120642,3739.17778,"Endothelial 1"
"5513",1930.41599,3753.899184,"Excitatory"
"5514",1826.089082,3772.391053,"Ependymal"
"5515",1821.305641,3777.666204,"Ependymal"
"5516",1841.540996,3776.245244,"Ependymal"
"5517",1861.186449,3773.109318,"Ependymal"
"5518",1933.617143,3710.992786,"Inhibitory"
"5519",1925.333545,3847.662518,"Ependymal"
"5520",1932.033082,3966.051617,"Ependymal"
"5521",1924.338055,4038.585088,"Excitatory"
"5522",1928.001078,3997.958781,"Astrocyte"
"5523",1927.195357,4002.561597,"Inhibitory"
"5525",2122.985097,4142.053788,"Excitatory"
"5526",2128.074077,3987.563112,"Inhibitory"
"5527",2129.895907,3829.808784,"Inhibitory"
"5529",2123.672609,3675.583932,"Excitatory"
"5530",2127.738793,3736.590113,"Inhibitory"
"5531",2127.976816,3764.631614,"Inhibitory"
"5532",2046.787127,3580.949276,"Endothelial 3"
"5533",2122.433458,3607.320757,"Inhibitory"
"5534",2129.604865,3714.437364,"Inhibitory"
"5535",2024.773725,3378.82086,"Inhibitory"
"5536",2102.89508,3376.48185,"Microglia"
"5537",2128.185509,3422.522482,"Inhibitory"
"5538",2130.258664,3474.970036,"Endothelial 1"
"5539",1957.058251,3176.018508,"Excitatory"
"5540",2004.295555,3184.434979,"OD Mature 2"
"5541",2124.518169,3194.650287,"Astrocyte"
"5542",2051.432134,3176.676755,"Microglia"
"5543",2129.959773,3248.853326,"Astrocyte"
"5544",1933.688761,3305.489043,"Astrocyte"
"5546",2131.890246,3093.36978,"Inhibitory"
"5547",2129.995474,2992.205176,"Astrocyte"
"5548",1950.085289,2969.288232,"Inhibitory"
"5550",2127.847718,2914.237288,"Inhibitory"
"5551",2123.536281,2736.659782,"Inhibitory"
"5552",2122.919432,2603.02889,"Endothelial 1"
"5553",2073.860662,2771.195339,"Inhibitory"
"5554",2123.372342,2711.809514,"Excitatory"
"5555",2124.407428,2560.96558,"Astrocyte"
"5557",2136.536008,2559.466851,"Astrocyte"
"5559",2173.000808,2584.114718,"Microglia"
"5560",2329.20392,2614.480998,"Inhibitory"
"5561",2134.869422,2965.122493,"Inhibitory"
"5562",2179.635513,2978.644401,"Inhibitory"
"5563",2202.201509,2783.113037,"Astrocyte"
"5565",2318.340372,2790.376521,"Inhibitory"
"5567",2183.464392,3181.478307,"OD Immature 1"
"5568",2241.349243,3178.016775,"Inhibitory"
"5569",2256.096732,3176.319822,"Excitatory"
"5570",2321.069095,3179.388883,"Inhibitory"
"5571",2328.855653,3076.894334,"Inhibitory"
"5572",2144.77484,2985.281871,"Excitatory"
"5573",2289.673684,3379.500896,"Inhibitory"
